SN,STATE NAME,DISTRICT NAME,STATION NAME,CLASS,LAT,LON,HEIGHT(MTR),CATCH
2391,U.P.,BAREILLY,NAWABGANJ, ,28.33,79.38,0177,401
2392,U.P.,BAREILLY,AONLA, ,28.17,79.08,0173,401
2393,U.P.,BAREILLY,FARIDPUR, ,28.13,79.33,0175,401
2394,U.P.,BAREILLY,BAHERI, ,28.47,79.30,0191,401
2395,U.P.,BAREILLY,BAREILLY PBO,OBSY,28.22,79.24,0172,401
2396,U.P.,BAREILLY,BAREILLY,HYDRO, . , . , , 
2397,U.P.,BASTI,HARAIYA, ,26.48,82.28,0091,411
2398,U.P.,BASTI,BASTI,OBSY,26.48,82.44,0089,411
2399,U.P.,BASTI,BASTI,HYDRO, . , . , , 
2400,U.P.,BIJNOR,BIJNOR, ,29.22,78.08,0268,401
2401,U.P.,BIJNOR,NAGINA, ,29.27,78.26,0250,401
2402,U.P.,BIJNOR,DHAMPUR, ,29.18,78.31,0235,401
2403,U.P.,BIJNOR,NAJIBABAD,OBSY,29.37,78.23,0270,401
2404,U.P.,BUDAUN,BISAULI, ,28.18,78.56,0187,401
2405,U.P.,BUDAUN,GUNNAUR, ,28.14,78.26,0180,401
2406,U.P.,BUDAUN,SAHASWAN, ,28.04,78.45,0168,401
2407,U.P.,BUDAUN,DATAGANJ, ,28.02,79.24,0155,401
2408,U.P.,BUDAUN,BUDAUN,OBSY,28.03,79.07, ,401
2409,U.P.,BULANDSHAHR,BULANDSHAHR,OBSY,28.24,77.52,0222,401
2410,U.P.,BULANDSHAHR,ANUPSHAHR, ,28.21,78.16,0182,401
2411,U.P.,BULANDSHAHR,NARORA,HYDRO,28.07,78.20,0190,401
2412,U.P.,BULANDSHAHR,SIKANDARABAD, ,28.27,77.42,0205,403
2413,U.P.,BULANDSHAHR,KHURJA, ,28.15,77.51,0197,403
2414,U.P.,DEORIA,DEORIA, ,26.30,83.47,0183,411
2415,U.P.,DEORIA,SALIMPUR, ,26.18,83.55,0183,411
2416,U.P.,ETAH,KASGANJ, ,27.48,78.39,0152,401
2417,U.P.,ETAH,ALIGANJ, ,27.30,79.11,0171,401
2418,U.P.,ETAH,ETAH, ,27.34,78.41,0172,402
2419,U.P.,ETAH,JALESAR, ,27.28,78.18,0171,403
2420,U.P.,ETAWAH,BHARTHANA, ,26.45,79.14,0146,403
2421,U.P.,ETAWAH,ETAWAH,OBSY,26.47,79.01,0150,403
2422,U.P.,ETAWAH,ETAWAH,HYDRO, . , . , , 
2423,U.P.,FAIZABAD,BIKAPUR, ,26.36,82.07,0099,409
2424,U.P.,FAIZABAD,AYOADHYA, ,26.47,82.12,0119,411
2425,U.P.,FAIZABAD,FAIZABAD,OBSY,26.45,82.05,0102,411
2426,U.P.,FARRUKHABAD,FATEHGARH, ,27.22,79.38,0156,401
2427,U.P.,FARRUKHABAD,FARRUKHABAD, ,27.24,79.35,0156,401
2428,U.P.,FARRUKHABAD,KAIMGANJ, ,27.33,79.20,0156,401
2429,U.P.,FARRUKHABAD,CHHIBRAMAU, ,27.08,79.30,0227,401
2430,U.P.,FARRUKHABAD,FARRUKHABAD,OBSY,27.24,79.35,0163,401
2431,U.P.,FARRUKHABAD,FATEHGARH,HYDRO,27.22,79.38, ,401
2432,U.P.,FARRUKHABAD,SARAIMIRAR, ,27.00,79.55,0145,402
2433,U.P.,FATEHPUR,FATEHPUR,OBSY,25.56,80.50,0114,402
2434,U.P.,FATEHPUR,KHAGA, ,25.47,81.07,0107,408
2435,U.P.,FATEHPUR,BINDARI/BINDKI, , . , . , , 
2436,U.P.,FIROZABAD,SHIKOHABAD, ,27.06,78.35,0224,403
2437,U.P.,FIROZABAD,JASRANA, ,27.14,78.40, ,403
2438,U.P.,GAZIABAD,HARPUR, ,28.43,77.47,0152,401
2439,U.P.,GAZIABAD,GHAZIABAD, ,28.39,77.26,0152,403
2440,U.P.,GAZIABAD,DASNA, ,28.40,77.32,0212,403
2441,U.P.,GHAZIPUR,SAIDPUR BHITARI, ,25.32,83.13,0073,409
2442,U.P.,GHAZIPUR,ZAMANA, ,25.26,83.34,0088,409
2443,U.P.,GHAZIPUR,MUHAMMADABAD, ,25.37,83.45,0066,409
2444,U.P.,GHAZIPUR,GHAZIPUR,OBSY,25.24,83.33,0067,409
2445,U.P.,GHAZIPUR,GHAZIPUR,HYDRO, . , . , , 
2446,U.P.,GONDA,TARABGANJ, ,26.58,81.59,0099,411
2447,U.P.,GONDA,GONDA, ,27.08,81.56,0110,411
2448,U.P.,GONDA,GONDA,HYDRO,27.07,81.58,0098,411
2449,U.P.,GONDA,MANKAPUR, ,27.03,82.14,0104,411
2450,U.P.,GORAKHPUR,BANSGAON, ,26.33,83.22,0025,411
2451,U.P.,GORAKHPUR,GORAKHPUR,OBSY,26.45,83.22,0077,411
2452,U.P.,HAMIRPUR,RATH, ,25.35,79.35,0160,408
2453,U.P.,HAMIRPUR,MAHOBA, ,25.18,79.53,0209,408
2454,U.P.,HAMIRPUR,MAUDEHA, ,25.41,80.07,0200,408
2455,U.P.,HAMIRPUR,HAMIRPUR,OBSY,25.57,80.09,0109,408
2456,U.P.,HAMIRPUR,HAMIRPUR,HYDRO, . , . , , 
2457,U.P.,HARDOI,SHAHABAD, ,27.38,79.57,0141,401
2458,U.P.,HARDOI,BILGRAM, ,27.11,80.02,0141,402
2459,U.P.,HARDOI,SANDILA, ,27.04,80.31,0183,409
2460,U.P.,HARDOI,HARDOI,OBSY,27.23,80.10,0142,409
2461,U.P.,J.PHULE NAGAR,AMROHA, ,28.54,78.28,0488,401
2462,U.P.,J.PHULE NAGAR,HASANPUR, ,28.44,78.17,0206,401
2463,U.P.,JALAUN,ORAI,OBSY,25.59,79.30,0141,408
2464,U.P.,JALAUN,JALAUN, ,26.08,79.20,0143,408
2465,U.P.,JALAUN,KALPI, ,26.08,79.45,0131,408
2466,U.P.,JALAUN,KALPI,HYDRO,26.12,79.42, ,408
2467,U.P.,JAUNPUR,JAUNPUR, ,25.45,82.41,0081,409
2468,U.P.,JAUNPUR,MARIAHU, ,25.36,82.36,0085,409
2469,U.P.,JAUNPUR,MACHHLISNAHR, ,25.42,82.25,0088,409
2470,U.P.,JAUNPUR,SHAHGANJ, ,26.03,82.42,0085,409
2471,U.P.,JAUNPUR,JAUNPUR,HYDRO, . , . , , 
2472,U.P.,JHANSI,MOTH, ,25.43,78.56,0168,408
2473,U.P.,JHANSI,JHANSI,OBSY,25.27,78.35,0251,408
2474,U.P.,JHANSI,GAROTHA, ,25.33,79.18,0305,408
2475,U.P.,JHANSI,MAURANIPUR, ,25.14,79.08,0201,408
2476,U.P.,KANPUR CITY,BILHAUR, ,26.51,80.05,0124,402
2477,U.P.,KANPUR CITY,KANPUR,OBSY,26.26,80.22,0126,402
2478,U.P.,KANPUR CITY,KANPUR IAF,OBSY,26.24,80.24, ,402
2479,U.P.,KANPUR CITY,GHATAMPUR, ,26.10,80.10,0134,408
2480,U.P.,KANPUR DEHAT,AKBARPUR, ,26.22,79.57,0130,408
2481,U.P.,KANPUR DEHAT,ENKINGHAT,HYDRO, . , . , , 
2482,U.P.,KHERI LAKHIMPUR,MUHAMMDI, ,27.57,80.13,0152,409
2483,U.P.,KHERI LAKHIMPUR,KHERI LAKHIMPUR,OBSY,27.54,80.48,0147,411
2484,U.P.,KHERI LAKHIMPUR,NIGHASAN,HYDRO,28.14,80.52,0140,411
2485,U.P.,KHERI LAKHIMPUR,SARDANAGAR,HYDRO,28.09,80.48,0150,411
2486,U.P.,KHERI LAKHIMPUR,TIKUNIA,HYDRO,28.22,81.02,0465,411
2487,U.P.,KHERI LAKHIMPUR,DHAURAHARA, , . , . , , 
2488,U.P.,KHERI LAKHIMPUR,PALLIAKALAN, , . , . , , 
2489,U.P.,KHUSHINAGAR,PADRAUNA, ,26.55,83.59,0183,411
2490,U.P.,KHUSHINAGAR,HATA, ,26.45,83.45,0183,411
2491,U.P.,LALITPUR,MAHRONI, ,24.35,78.43,0427,408
2492,U.P.,LALITPUR,LALITPUR,HYDRO,24.40,78.25,0357,408
2493,U.P.,LUCKNOW,MALIHABAD, ,26.55,80.43, ,409
2494,U.P.,LUCKNOW,MOHANLALGANJ, ,26.40,80.59,0112,409
2495,U.P.,LUCKNOW,LUCKNOW/AMA.AERO,OBSY,26.45,80.53,0128,409
2496,U.P.,MAHAMAYA NAGA,SIKANDRA RAO, ,27.41,78.23,0175,402
2497,U.P.,MAHAMAYA NAGA,IGLAS, ,27.43,77.56,0178,403
2498,U.P.,MAHAMAYA NAGA,HATHRAS, ,27.36,78.03,0178,403
2499,U.P.,MAHAMAYA NAGA,SADABAD, ,27.27,78.02,0183,403
2500,U.P.,MAHARAJGANJ,MAHARAJGANJ, ,27.09,83.34,0025,411
2501,U.P.,MAHARAJGANJ,PHARENDA, ,27.06,83.17,0025,411
2502,U.P.,MAINPURI,BHAGAON BHOGAON, ,27.15,79.11,0224,401
2503,U.P.,MAINPURI,MAINPURI,OBSY,27.14,79.03,0157,402
2504,U.P.,MAINPURI,KARHAL, ,27.00,78.57,0224,403
2505,U.P.,MATHURA,CHHATA, ,27.44,77.30,0183,403
2506,U.P.,MATHURA,MATHURA,OBSY,27.30,77.41,0174,403
2507,U.P.,MATHURA,SADABAD, ,27.27,78.02,0183,403
2508,U.P.,MATHURA,MATHURA,HYDRO, . , . , , 
2509,U.P.,MAU,MUHAMMADBAD, ,26.02,83.23,0075,409
2510,U.P.,MAU,GHOSI, ,26.06,83.32,0072,409
2511,U.P.,MEERUT,MAWANA, ,29.06,77.56,0152,401
2512,U.P.,MEERUT,MEERUT,OBSY,29.01,77.43,0222,401
2513,U.P.,MEERUT,SARDHANA, ,29.08,77.37,0232,403
2514,U.P.,MIRZAPUR,MIRZAPUR, ,25.09,82.35,0090,409
2515,U.P.,MIRZAPUR,CHUNAR, ,25.07,82.54,0089,409
2516,U.P.,MIRZAPUR,MIRZAPUR,HYDRO, . , . , , 
2517,U.P.,MORADABAD,MORADABAD, ,28.52,78.47,0244,401
2518,U.P.,MORADABAD,SAMBHAL, ,28.35,78.34,0244,401
2519,U.P.,MORADABAD,BILARI, ,28.37,78.48,0244,401
2520,U.P.,MORADABAD,MORADABAD,OBSY,28.50,78.45,0202,401
2521,U.P.,MORADABAD,THAKURDWARA, ,29.12,78.52,0244,401
2522,U.P.,MUZAFFARNAGAR,KAIRANA, ,29.24,77.12,0239,403
2523,U.P.,MUZAFFARNAGAR,BUDHANA, ,29.17,77.29,0239,403
2524,U.P.,MUZAFFARNAGAR,JEOLI JANSATH, ,29.19,77.51,0253,403
2525,U.P.,MUZAFFARNAGAR,MUZAFFARNAGAR,OBSY,29.28,77.44,0241,403
2526,U.P.,PILIBHIT,BISALPUR, ,28.18,79.48,0187,401
2527,U.P.,PILIBHIT,PILBHIT CUTCHERY, ,28.38,79.48,0187,401
2528,U.P.,PILIBHIT,PILIBHIT,OBSY,28.37,79.49,0187,401
2529,U.P.,PILIBHIT,PURANPUR, ,28.31,80.09,0187,401
2530,U.P.,PRATAPGARH,KUNDA, ,25.43,81.31,0103,402
2531,U.P.,PRATAPGARH,PRATAPGARH, ,25.54,81.57,0098,409
2532,U.P.,PRATAPGARH,PATTI, ,25.55,82.12,0092,409
2533,U.P.,RAE BARELI,DALMAU, ,26.04,81.02,0088,402
2534,U.P.,RAE BARELI,DALMAU,HYDRO,26.03,81.02, ,402
2535,U.P.,RAE BARELI,RAE BARELI, ,26.14,81.14,0088,409
2536,U.P.,RAE BARELI,SALON, ,26.02,81.28,0088,409
2537,U.P.,RAE BARELI,RAE BARELI,HYDRO,26.15,81.15, ,409
2538,U.P.,RAMPUR,SAHABAD, ,27.38,79.57,0141,401
2539,U.P.,RAMPUR,RAMPUR,OBSY,28.45,79.00,0191,401
2540,U.P.,RAMPUR,SUAR, ,29.35,79.15, ,401
2541,U.P.,S.RAVIDAS NAGAR,GYANPUR, ,25.15,82.25,0078,409
2542,U.P.,SAHARANPUR,SAHARANPUR, ,29.57,77.33,0281,403
2543,U.P.,SAHARANPUR,NAKUR, ,29.56,77.18,0280,403
2544,U.P.,SAHARANPUR,DEOBAND, ,29.42,77.41,0200,403
2545,U.P.,SHAHJAHANPUR,SHAHJAHANPUR, ,27.53,79.55,0151,401
2546,U.P.,SHAHJAHANPUR,JALALABAD, ,27.44,79.39,0146,401
2547,U.P.,SHAHJAHANPUR,SHAHJAHANPUR,OBSY,27.53,79.54,0155,401
2548,U.P.,SHAHJAHANPUR,PAWAYAN, ,28.04,80.06,0161,409
2549,U.P.,SHAHUJI M NAGAR,KARWI, ,25.12,80.55, ,408
2550,U.P.,SHRAWASTI,BHINGA,HYDRO,27.43,81.57,0118,411
2551,U.P.,SHRAWASTI,BHINGA, , . , . , , 
2552,U.P.,SIDDHARTHNAGAR,DOMERIAGANJ, ,27.13,82.40, ,411
2553,U.P.,SIDDHARTHNAGAR,BANSI, ,27.10,82.56,0090,411
2554,U.P.,SIDDHARTHNAGAR,BANSI,HYDRO,27.11,82.58,0086,411
2555,U.P.,SIDDHARTHNAGAR,SIDDHARTHNAGAR, , . , . , , 
2556,U.P.,SITAPUR,SITAPUR, ,27.34,80.41,0136,409
2557,U.P.,SITAPUR,MISRIKH, ,27.26,80.32,0137,409
2558,U.P.,SITAPUR,BHATPURWAGHAT,HYDRO,27.11,80.47,0132,409
2559,U.P.,SITAPUR,BISWAN, ,27.29,81.00,0152,409
2560,U.P.,SITAPUR,NEEMSAR, , . , . , , 
2561,U.P.,SONBHADRA,ROBERTSGANJ, ,24.42,83.04,0121,409
2562,U.P.,SONBHADRA,CHURK, ,24.39,83.06,0322,409
2563,U.P.,SONBHADRA,DUDHI, ,24.13,83.15,0244,414
2564,U.P.,SULTANPUR,AMETHI, ,26.09,81.48,0095,409
2565,U.P.,SULTANPUR,MUSAFIR KHANA, ,26.22,81.48,0152,409
2566,U.P.,SULTANPUR,SULTANPUR,OBSY,26.15,82.00,0097,409
2567,U.P.,SULTANPUR,SULTANPUR,HYDRO, . , . , , 
2568,U.P.,UNNAO,UNNAO, ,26.32,80.30, ,402
2569,U.P.,UNNAO,SAFIPUR, ,26.44,80.21,0200,402
2570,U.P.,UNNAO,UNNAO,OBSY,26.33,80.29,0125,402
2571,U.P.,UNNAO,HASANGANJ, ,26.47,80.38,0123,409
2572,U.P.,VARANASI,VARANASI/BAB AER,OBSY,25.27,82.52,0085,409
2573,U.P.,VARANASI,CHANDAULI, ,25.17,83.16,0079,409
2574,U.P.,VARANASI,VARANASI-B.H.U.,OBSY,25.18,83.01,0090,409
2575,U.P.,VARANASI,RAJGHAT,HYDRO,25.19,83.02, ,409
2576,W. BENGAL,BANKURA,RANIBANDH, ,22.53,86.47,0180,323
2577,W. BENGAL,BANKURA,KANSABETI DAM,HYDRO,22.56,86.46, ,323
2578,W. BENGAL,BANKURA,BANKURA,OBSY,23.13,87.04,0100,323
2579,W. BENGAL,BANKURA,JOYPUR, ,23.04,87.27,0063,323
2580,W. BENGAL,BANKURA,BANKURA(CWC), ,23.14,87.04, ,323
2581,W. BENGAL,BIRBHUM,BOLPUR, ,23.40,87.42,0050,325
2582,W. BENGAL,BIRBHUM,SURI(CWC), ,23.55,87.32, ,325
2583,W. BENGAL,BIRBHUM,SURI,OBSY,23.53,87.32,0076,325
2584,W. BENGAL,BIRBHUM,SHANTI NIKETAN,OBSY,23.39,87.42,0059,325
2585,W. BENGAL,BIRBHUM,GHEROPARA,HYDRO,23.36,87.42,0038,325
2586,W. BENGAL,BIRBHUM,TILPARA BARRAGE, ,23.56,87.33, ,325
2587,W. BENGAL,BIRBHUM,NALHATI, ,24.17,87.50,0041,325
2588,W. BENGAL,BIRBHUM,RAMPURHAT,HYDRO,24.11,87.48,0075,325
2589,W. BENGAL,BIRBHUM,TANTLOI,HYDRO,24.02,87.09,0101,325
2590,W. BENGAL,BIRBHUM,NARAYANPUR, ,24.15,87.40, ,325
2591,W. BENGAL,BURDWAN,ASANSOL,HYDRO,23.41,86.59, ,324
2592,W. BENGAL,BURDWAN,BURDWAN,OBSY,23.14,87.51,0032,324
2593,W. BENGAL,BURDWAN,DURGAPUR,HYDRO,23.29,87.19,0069,324
2594,W. BENGAL,BURDWAN,KANKSA, ,23.29,87.28, ,324
2595,W. BENGAL,BURDWAN,PANAGARH(IAF), ,23.28,87.26,0072,325
2596,W. BENGAL,BURDWAN,KALNA, ,23.12,88.21,0012,325
2597,W. BENGAL,BURDWAN,KATWA, ,23.39,88.08,0018,325
2598,W. BENGAL,BURDWAN,BURDAWAN, , . , . , , 
2599,W. BENGAL,COOCH BEHAR,DINHATA, ,26.09,89.28,0039,504
2600,W. BENGAL,COOCH BEHAR,COOCH BEHAR AERO,OBSY,26.20,89.28,0043,504
2601,W. BENGAL,COOCH BEHAR,MEKHLIGANJ,HYDRO,26.19,88.55,0065,505
2602,W. BENGAL,COOCH BEHAR,HELDIBARI, ,26.20,88.45, ,505
2603,W. BENGAL,COOCH BEHAR,MATHABHANGA,HYDRO,26.20,89.14,0050,505
2604,W. BENGAL,DARJEELING,BAGDOGRA AERO,OBSY,26.38,88.19,0131,418
2605,W. BENGAL,DARJEELING,SEVOK,HYDRO,26.53,88.28,0305,505
2606,W. BENGAL,DARJEELING,CHAMPASARI,HYDRO,26.45,88.25, ,505
2607,W. BENGAL,DARJEELING,DARJEELING,OBSY,27.03,88.16,2128,505
2608,W. BENGAL,DARJEELING,KALIMPONG,OBSY,27.04,88.28,1209,505
2609,W. BENGAL,DARJEELING,SINGLA BAZAR,HYDRO,27.07,88.14,0320,505
2610,W. BENGAL,DARJEELING,SALBARI, , . , . , , 
2611,W. BENGAL,DARJEELING,DARJEELING, , . , . , , 
2612,W. BENGAL,HOOGLY,ARAMBAGH, ,22.53,87.47,0018,323
2613,W. BENGAL,HOOGLY,HARINKHOLA, ,22.48,87.54, ,323
2614,W. BENGAL,HOOGLY,BAGATI,OBSY,22.59,88.22,0012,325
2615,W. BENGAL,HOOGLY,DHANIAKHALI, ,22.58,88.03, ,325
2616,W. BENGAL,HOOGLY,BALAGARH, , . , . , , 
2617,W. BENGAL,HOWRAH,ULUBERIA,OBSY,22.30,87.57,0006,325
2618,W. BENGAL,HOWRAH,ULUBERIA, ,22.28,88.07,0005,325
2619,W. BENGAL,HOWRAH,JAGATBALLARPUR, ,22.40,88.05, ,325
2620,W. BENGAL,JALPAIGURI,ALIPURDUAR, ,26.28,89.33,0050,504
2621,W. BENGAL,JALPAIGURI,HASIMARA,HYDRO,26.40,89.20,0119,504
2622,W. BENGAL,JALPAIGURI,ALIPURDUAR,HYDRO,26.29,89.31,0046,504
2623,W. BENGAL,JALPAIGURI,CHEPAN,HYDRO,26.19,89.39,0055,504
2624,W. BENGAL,JALPAIGURI,BAROBHISHA,HYDRO,26.31,89.48,0057,504
2625,W. BENGAL,JALPAIGURI,JALPAIGURI,OBSY,26.32,88.43,0083,505
2626,W. BENGAL,JALPAIGURI,NEORA,HYDRO,26.52,88.46,0164,505
2627,W. BENGAL,JALPAIGURI,DAMOHANI,HYDRO,26.33,88.45,0085,505
2628,W. BENGAL,JALPAIGURI,NAGARKATA,HYDRO,26.55,88.55,0229,505
2629,W. BENGAL,JALPAIGURI,NH31 BRIDGE,HYDRO,26.35,88.56,0082,505
2630,W. BENGAL,JALPAIGURI,MURTI,HYDRO,26.51,88.50,0143,505
2631,W. BENGAL,JALPAIGURI,MOHITNAGAR, ,26.35,88.41, ,505
2632,W. BENGAL,JALPAIGURI,CHENGMARI/DIANA,HYDRO,26.56,89.00,0200,505
2633,W. BENGAL,JALPAIGURI,ALIPURDUAR(CWC), , . , . , , 
2634,W. BENGAL,JALPAIGURI,GAJOLDOBA, , . , . , , 
2635,W. BENGAL,MALDA,CHANCHAL, ,25.20,87.55,0033,418
2636,W. BENGAL,MALDA,MALDA,OBSY,25.02,88.08,0031,418
2637,W. BENGAL,MANBHUM%PURULI,JHALDAH%JHALDA<, ,23.22,85.59, ,322
2638,W. BENGAL,MANBHUM%PURULI,PURULIA,OBSY,23.20,86.25,0255,323
2639,W. BENGAL,MANBHUM%PURULI,KASHIPUR, ,23.26,86.40, ,323
2640,W. BENGAL,MANBHUM%PURULI,PURIHANSA, ,23.04,86.22, ,323
2641,W. BENGAL,MANBHUM%PURULI,SIMULA(CWC), ,23.18,86.22, ,323
2642,W. BENGAL,MANBHUM%PURULI,TUSUMA(CWC), ,23.08,86.43, ,323
2643,W. BENGAL,MANBHUM%PURULI,KHARIDWAR(CWC), ,23.00,88.38, ,323
2644,W. BENGAL,MANBHUM%PURULI,HATWARA, , . , . , , 
2645,W. BENGAL,MIDNAPORE,JHARGRAM, ,22.27,87.00,0075,322
2646,W. BENGAL,MIDNAPORE,CONTAI,OBSY,21.47,87.45,0011,323
2647,W. BENGAL,MIDNAPORE,MOHANPUR, ,21.52,87.26,0009,323
2648,W. BENGAL,MIDNAPORE,DIGHA,OBSY,21.50,87.47,0006,323
2649,W. BENGAL,MIDNAPORE,CONTAI(S), ,21.47,87.45, ,323
2650,W. BENGAL,MIDNAPORE,PINGLA, ,22.18,87.35, ,323
2651,W. BENGAL,MIDNAPORE,MIDNAPORE,OBSY,22.25,87.19,0045,323
2652,W. BENGAL,MIDNAPORE,NANDIGRAM, ,22.01,87.58, ,323
2653,W. BENGAL,MIDNAPORE,KALAIKONDA� AF,OBSY,22.21,87.13,0062,323
2654,W. BENGAL,MIDNAPORE,KHARAGPORE I.I.T,HYDRO,22.20,87.19, ,323
2655,W. BENGAL,MIDNAPORE,GHARGRAM, ,22.29,87.00, ,323
2656,W. BENGAL,MIDNAPORE,KHIRAPAI, ,22.42,87.35, ,323
2657,W. BENGAL,MIDNAPORE,SABONG, ,22.08,87.35, ,323
2658,W. BENGAL,MIDNAPORE,DURGACHACK, ,22.03,88.04,0003,323
2659,W. BENGAL,MIDNAPORE,D.P.GHAT,HYDRO, . , . , , 
2660,W. BENGAL,MIDNAPORE,MIDNAPORE(CWC), , . , . , , 
2661,W. BENGAL,MIDNAPORE,MIDNAPORE(SCRF), , . , . , , 
2662,W. BENGAL,MURSHIDABAD,KANDI, ,23.58,88.03,0016,325
2663,W. BENGAL,MURSHIDABAD,BARHAMPORE,OBSY,24.08,88.16,0019,325
2664,W. BENGAL,MURSHIDABAD,SAGARDIGHI, ,24.17,88.06,0020,325
2665,W. BENGAL,MURSHIDABAD,CHANDIPUR, ,24.15,88.24, ,325
2666,W. BENGAL,NADIA,RANAGHAT, ,23.11,88.33,0009,325
2667,W. BENGAL,NADIA,KRISHNANAGAR,OBSY,23.24,88.31,0015,325
2668,W. BENGAL,NADIA,NAKSHIPARA, ,23.11,88.32, ,325
2669,W. BENGAL,NADIA,KRISHNANAGAR, , . , . , , 
2670,W. BENGAL,24 PARGANAS N,BARRACKPUR(IAF), ,22.46,88.22, ,325
2671,W. BENGAL,24 PARGANAS N,BASIRHAT(DEPT), ,22.40,88.53,0004,325
2672,W. BENGAL,24 PARGANAS N,DUM DUM AERO,OBSY,22.39,88.27,0006,325
2673,W. BENGAL,24 PARNANAS N,DEGANGA, ,22.40,88.39, ,325
2674,W. BENGAL,24 PARGANAS N,BASIRHAT, ,22.12,88.28, ,325
2675,W. BENGAL,24 PARGANAS N,BONGAON, ,23.04,88.49,0008,325
2676,W. BENGAL,24 PARGANAS S,ALIPUR,OBSY,22.32,88.20,0006,325
2677,W. BENGAL,24 PARGANAS S,DIAMOND HARBOUR,OBSY,22.11,88.12,0007,325
2678,W. BENGAL,24 PARGANAS S,CANNING,OBSY,22.15,88.40,0004,325
2679,W. BENGAL,24 PARGANAS S,BARNIPUR, ,22.20,88.23, ,325
2680,W. BENGAL,24 PARGANAS S,MANMOTHNAGAR, ,22.40,88.39, ,325
2681,W. BENGAL,24 PARGANAS S,SAGAR, , . , . , , 
2682,W. BENGAL,DINAJPUR NORTH,RAIGANJ, ,25.37,88.08,0033,418
2683,W. BENGAL,DINAJPUR NORTH,ISLAMPUR, ,25.09,88.10, ,418
2684,W. BENGAL,DINAJPUR NORTH,CHOPRA, , . , . , , 
2685,W. BENGAL,DINAJPUR SOUTH,BALURGHAT,OBSY,25.13,88.47,0026,418
2686,W. BENGAL,DINAJPUR SOUTH,MAHINAGAR, , . , . , , 
2687,EX-INDIA,LAKSHADWEEP,MINICOY,OBSY,08.18,73.09,0001, 
2688,EX-INDIA,LAKSHADWEEP,AGATHI,OBSY,10.51,72.28,0003, 
2689,EX-INDIA,LAKSHADWEEP,KAVARATTI,OBSY,10.32,72.37,0003, 
2690,EX-INDIA,LAKSHADWEEP,AMINI,OBSY,11.07,72.44,0003, 
2691,EX-INDIA,BAY ISLANDS,KONDUL,OBSY,07.13,93.44,0008, 
2692,EX-INDIA,BAY ISLANDS,NANCOWARY,OBSY,07.59,93.32,0026, 
2693,EX-INDIA,BAY ISLANDS,CAR NICOBAR,OBSY,09.10,92.50,0010, 
2694,EX-INDIA,BAY ISLANDS,HUT BAY,OBSY,10.35,92.33,0005, 
2695,EX-INDIA,BAY ISLANDS,PORT BLAIR,OBSY,11.40,92.43,0079, 
2696,EX-INDIA,BAY ISLANDS,MAYA BANDAR,OBSY,12.55,92.55,0028, 
2697,EX-INDIA,BAY ISLANDS,LONG ISLAND,OBSY,12.25,92.56,0025, 
2698,SIKKIM,EAST SIKKIM,GANGTOK,OBSY,27.20,88.37,1756,505
2699,SIKKIM,EAST SIKKIM,KHANITAR,HYDRO,27.11,88.30,0302,505
2700,SIKKIM,EAST SIKKIM,TADANG,OBSY,27.20,88.38,1322,505
2701,SIKKIM,SOUTHSIKKIM,SANKALAM,HYDRO,27.03,88.31,0805,505
2702,JHARKHAND,BOKARO,GOMIA, ,23.47,85.50,0271,324
2703,JHARKHAND,BOKARO,KONNER, , . , . , , 
2704,JHARKHAND,BOKARO,TENUGHAT, , . , . , , 
2705,BIHAR,DEOGHAR,MADHUPUR,HYDRO,24.16,86.37,0256,325
2706,BIHAR,DEOGHAR,DEOGHAR,HYDRO,24.29,86.42,0264,325
2707,BIHAR,DEOGHAR,MOHANPUR, ,24.35,86.35, ,325
2708,JHARKHAND,DHANBAD,GOBINDPUR, ,23.50,86.32, ,324
2709,JHARKHAND,DHANBAD,TOPCHANCHI, ,23.55,86.12,0274,324
2710,JHARKHAND,DHANBAD,MAITHON,HYDRO,23.47,86.49,0114,324
2711,JHARKHAND,DHANBAD,PANCHET HILL,HYDRO,23.37,86.47,0119,324
2712,JHARKHAND,DHANBAD,DHANBAD,OBSY,23.47,86.26,0257,324
2713,JHARKHAND,DHANBAD,NIRSA, ,23.47,86.43, ,324
2714,JHARKHAND,DHANBAD,PUTKI,HYDRO,23.47,86.23, ,324
2715,JHARKHAND,DHANBAD,BHOWRAH, , . , . , , 
2716,JHARKHAND,DHANBAD,PUPANKI, , . , . , , 
2717,JHARKHAND,DUMKA,DUMKA,OBSY,24.16,87.15,0149,325
2718,JHARKHAND,DUMKA,JARMINDI, ,24.24,87.04, ,325
2719,JHARKHAND,DUMKA,MAHARO, , . , . , , 
2720,JHARKHAND,DUMKA,MASSANJORE, , . , . , , 
2721,JHARKHAND,GIRIDIH,DUMRI, ,23.59,86.01,0287,324
2722,JHARKHAND,GIRIDIH,NANDADIH,HYDRO,23.55,86.40,0199,324
2723,JHARKHAND,GIRIDIH,PHUSRO,HYDRO,23.45,86.40,0212,324
2724,JHARKHAND,GIRIDIH,BAGODAR I, ,24.05,85.50,0380,324
2725,JHARKHAND,GIRIDIH,BARKISURIYA,HYDRO,24.11,85.53,0320,324
2726,BIHAR,GODDA,GODDA, ,24.50,87.13, ,415
2727,BIHAR,GODDA,PATHARGAMA, ,24.57,87.16, ,415
2728,BIHAR,GODDA,MEHGAWAN, ,25.03,87.19, ,415
